dataset_id,model,family,shift_axis,shift_lambda,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
kr-vs-kp,catboost_cal,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.994786235662148,0.9993027046343994,0.0270377460872297,0.0390072221968613,0.0083505924439409,0.4856015968235154,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,hist_gbdt_cal,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.9937434827945776,0.9997668418621272,0.0246373160479758,0.0355441336832288,0.0103328018800759,0.4862501165899472,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,hist_gbdt_cal,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.9916579770594368,0.9997319770938472,0.0269278107942449,0.0388486190948534,0.0107543056977366,0.4848494416737587,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,hist_gbdt_cal,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.994786235662148,0.9996927542295322,0.0251929905697903,0.0363458025601989,0.0120771740615717,0.4857912237492844,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,hist_gbdt_cal,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.9937434827945776,0.9997799161502322,0.0243398743106018,0.0351150159637659,0.0115999405790781,0.4861300001668225,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,hist_gbdt_cal,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.9916579770594368,0.9997494094779872,0.025211641375909,0.0363727099856949,0.0117163347175493,0.4854059099369927,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,hist_gbdt_cal,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.9916579770594368,0.9997624837660924,0.024798181459335,0.0357762134144473,0.009251541006251,0.4860823936514634,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,logreg_cal,linear,covariate_shift,0.0,test_only,True,low,True,ok,,0.967674661105318,0.992813499638278,0.1026459430829578,0.148086793053154,0.0162446347752483,0.444960959168199,2237,catboost_cal,0.4860055133380243,True,utility_gap,
kr-vs-kp,logreg_cal,linear,covariate_shift,0.05,test_only,True,low,True,ok,,0.967674661105318,0.992735053909648,0.1032122380236034,0.148903783955704,0.0183213832035887,0.4442730562067455,2237,catboost_cal,0.4860055133380243,True,utility_gap,
kr-vs-kp,logreg_cal,linear,covariate_shift,0.1,test_only,True,low,True,ok,,0.9687174139728884,0.992874512982768,0.102254609363281,0.1475222178364436,0.0160122671332953,0.4453545728623099,2237,catboost_cal,0.4860055133380243,True,utility_gap,
kr-vs-kp,logreg_cal,linear,covariate_shift,0.2,test_only,True,low,True,ok,,0.967674661105318,0.992918093943118,0.1020767302357248,0.1472655925012407,0.0165776098762392,0.4451773323202689,2237,catboost_cal,0.4860055133380243,True,utility_gap,
kr-vs-kp,logreg_cal,linear,covariate_shift,0.3,test_only,True,low,True,ok,,0.967674661105318,0.9928875872708732,0.1014481916627619,0.1463588030190198,0.015363859088695,0.4456814419871583,2237,catboost_cal,0.4860055133380243,True,utility_gap,
kr-vs-kp,logreg_cal,linear,covariate_shift,0.4,test_only,True,low,True,ok,,0.967674661105318,0.9930052558638184,0.1016087453854733,0.1465904330785717,0.0163789881428158,0.4454501111659993,2237,catboost_cal,0.4860055133380243,True,utility_gap,
kr-vs-kp,xgboost_cal,gbdt,covariate_shift,0.0,test_only,True,low,True,ok,,0.9906152241918664,0.999527146580202,0.0295845355276401,0.0426814626927297,0.0113383860793078,0.4833546689081702,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,xgboost_cal,gbdt,covariate_shift,0.05,test_only,True,low,True,ok,,0.9895724713242962,0.9994181941793268,0.0348293665843012,0.0502481544484752,0.0121591025028439,0.4807259718262974,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,xgboost_cal,gbdt,covariate_shift,0.1,test_only,True,low,True,ok,,0.9895724713242962,0.9995750856365871,0.0310897319066089,0.0448530020442321,0.0135636584250471,0.4821185183731709,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,xgboost_cal,gbdt,covariate_shift,0.2,test_only,True,low,True,ok,,0.9895724713242962,0.999505356100027,0.0325985542615677,0.0470297725733136,0.0090132211162819,0.4823511693384034,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,xgboost_cal,gbdt,covariate_shift,0.3,test_only,True,low,True,ok,,0.9874869655891554,0.999448700851572,0.0363909503761985,0.0525010436409779,0.0089978487516225,0.4803802072938055,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,xgboost_cal,gbdt,covariate_shift,0.4,test_only,True,low,True,ok,,0.9895724713242962,0.999553295156412,0.0317572410621701,0.0458160141927082,0.0065955918541999,0.4832156013747361,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,catboost_cal,gbdt,label_noise,0.0,train_only,True,low,True,ok,,0.9937434827945776,0.9992242589057692,0.0268541442043922,0.0387423406709938,0.0058089874844173,0.4860055133380243,2237,catboost_cal,0.4860055133380243,False,,
kr-vs-kp,catboost_cal,gbdt,label_noise,0.05,train_only,True,low,True,ok,,0.9854014598540146,0.9985138892520636,0.1016422752421093,0.1466388064364622,0.0700530099534219,0.4392878362947013,2237,catboost_cal,0.4860055133380243,True,utility_gap,
