model,dataset_id,shift_axis,rho,n_lambda,n_failed,max_lambda,base_seed
lightgbm_tuned,cnae-9,covariate_shift,0.0,6,6,0.4,42
lightgbm_tuned,cnae-9,label_noise,0.0,6,6,0.4,42
lightgbm_tuned,credit-approval,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,credit-approval,label_noise,0.1,6,3,0.4,42
lightgbm_tuned,credit-g,covariate_shift,0.2,6,2,0.4,42
lightgbm_tuned,credit-g,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,diabetes,covariate_shift,0.0,6,6,0.4,42
lightgbm_tuned,diabetes,label_noise,0.0,6,4,0.4,42
lightgbm_tuned,dna,covariate_shift,0.4,6,0,0.4,42
lightgbm_tuned,dna,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,dresses-sales,covariate_shift,0.0,6,6,0.4,42
lightgbm_tuned,dresses-sales,label_noise,0.0,6,6,0.4,42
lightgbm_tuned,eucalyptus,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,eucalyptus,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,first-order-theorem-proving,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,first-order-theorem-proving,label_noise,0.0,6,5,0.4,42
lightgbm_tuned,ilpd,covariate_shift,0.0,6,6,0.4,42
lightgbm_tuned,ilpd,label_noise,0.0,6,6,0.4,42
lightgbm_tuned,kc1,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,kc1,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,kr-vs-kp,covariate_shift,0.4,6,0,0.4,42
lightgbm_tuned,kr-vs-kp,label_noise,0.0,6,5,0.4,42
lightgbm_tuned,mfeat-factors,covariate_shift,0.1,6,3,0.4,42
lightgbm_tuned,mfeat-factors,label_noise,0.1,6,3,0.4,42
lightgbm_tuned,mfeat-fourier,covariate_shift,0.05,6,4,0.4,42
lightgbm_tuned,mfeat-fourier,label_noise,0.1,6,3,0.4,42
lightgbm_tuned,mfeat-karhunen,covariate_shift,0.05,6,4,0.4,42
lightgbm_tuned,mfeat-karhunen,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,mfeat-morphological,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,mfeat-morphological,label_noise,0.0,6,4,0.4,42
lightgbm_tuned,mfeat-zernike,covariate_shift,0.0,6,4,0.4,42
lightgbm_tuned,mfeat-zernike,label_noise,0.0,6,4,0.4,42
lightgbm_tuned,optdigits,covariate_shift,0.1,6,3,0.4,42
lightgbm_tuned,optdigits,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,ozone-level-8hr,covariate_shift,0.05,6,4,0.4,42
lightgbm_tuned,ozone-level-8hr,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,pc1,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,pc1,label_noise,0.0,6,5,0.4,42
lightgbm_tuned,pc3,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,pc3,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,pc4,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,pc4,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,pendigits,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,pendigits,label_noise,0.05,6,4,0.4,42
lightgbm_tuned,phoneme,covariate_shift,0.0,6,5,0.4,42
lightgbm_tuned,phoneme,label_noise,0.0,6,5,0.4,42
lightgbm_tuned,qsar-biodeg,covariate_shift,0.0,6,5,0.4,42
