dataset_id,model,family,shift_axis,shift_lambda,seed,split_policy,clean_split_passed,leakage_risk_level,applicable,status,error_message,accuracy,auc,nll,nll_norm,ece,utility,n_train,best_gbdt,reference_utility,failed,failure_reason,metric_notes
iris,tabicl,icl,label_noise,0.2,146928392,train_only,True,low,True,ok,,0.9555555555555556,0.997037037037037,0.24914093387850175,0.22677785097465544,0.17024001242407433,0.39021493851908484,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,tabicl,icl,label_noise,0.3,3956504342,train_only,True,low,True,ok,,0.9555555555555556,0.9948148148148149,0.41862672010772023,0.38105046195618075,0.27005165400710185,0.323193049130244,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,tabicl,icl,label_noise,0.4,2270054421,train_only,True,low,True,ok,,0.9555555555555556,0.994074074074074,0.5580756445650944,0.5079823431082052,0.3690476816022791,0.26505502000634173,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,tabpfn_client,icl,label_noise,0.0,4205930753,train_only,True,low,True,ok,,0.9555555555555556,0.9977777777777778,0.11868218422650022,0.10802917958471339,0.04060408133258307,0.4520259854136249,105,catboost,0.44222566398049185,False,,
iris,tabpfn_client,icl,label_noise,0.05,3791577327,train_only,True,low,True,ok,,0.9555555555555556,0.9925925925925926,0.19832599452961192,0.1805240998806323,0.09653760682675304,0.41727598941120037,105,catboost,0.44222566398049185,False,,
iris,tabpfn_client,icl,label_noise,0.1,312236900,train_only,True,low,True,ok,,0.9777777777777777,0.9962962962962963,0.15354102978159068,0.13975906820388329,0.0816079407441029,0.4371210617603848,105,catboost,0.44222566398049185,False,,
iris,tabpfn_client,icl,label_noise,0.2,146928392,train_only,True,low,True,ok,,0.9555555555555556,0.997037037037037,0.26107840986452907,0.2376438098840534,0.21303408850108496,0.3783963356308633,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,tabpfn_client,icl,label_noise,0.3,3956504342,train_only,True,low,True,ok,,0.9555555555555556,0.997037037037037,0.4384200277783892,0.39906710702271747,0.2974904503745985,0.31307807411456146,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,tabpfn_client,icl,label_noise,0.4,2270054421,train_only,True,low,True,ok,,0.9555555555555556,0.9962962962962963,0.6810106802260317,0.6198826348935595,0.4422178917359456,0.21762866822178006,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,xgboost,gbdt,label_noise,0.0,4205930753,train_only,True,low,True,ok,,0.9555555555555556,0.9755555555555556,0.2298846503167124,0.20925002631766523,0.039830591419139874,0.4140366515986502,105,catboost,0.44222566398049185,False,,
iris,xgboost,gbdt,label_noise,0.05,3791577327,train_only,True,low,True,ok,,0.9333333333333333,0.9562962962962963,0.3524830478726625,0.3208438968946828,0.08237198961400997,0.3619761367124968,105,catboost,0.44222566398049185,True,utility_gap,
iris,xgboost,gbdt,label_noise,0.1,312236900,train_only,True,low,True,ok,,0.9333333333333333,0.9888888888888889,0.2152625260085685,0.19594039519577883,0.06634179082640124,0.4140606343870971,105,catboost,0.44222566398049185,False,,
iris,xgboost,gbdt,label_noise,0.2,146928392,train_only,True,low,True,ok,,0.8222222222222222,0.9377777777777778,0.5484835288355521,0.49925122310483155,0.12678508759745447,0.2764231711046152,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,xgboost,gbdt,label_noise,0.3,3956504342,train_only,True,low,True,ok,,0.6888888888888889,0.8592592592592593,0.9383604592942373,0.8541324987651904,0.23782975078154572,0.10026837428820784,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,xgboost,gbdt,label_noise,0.4,2270054421,train_only,True,low,True,ok,,0.6,0.7933333333333333,1.1292466443673055,1.0278845922398474,0.20204267402321419,0.018892754190069645,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,catboost,gbdt,missingness_shift,0.0,3491895282,test_only,True,low,True,ok,,0.9555555555555556,0.9955555555555554,0.14699401796489575,0.13379972123113815,0.04706098713972222,0.44222566398049185,105,catboost,0.44222566398049185,False,,
iris,catboost,gbdt,missingness_shift,0.05,1552852001,test_only,True,low,True,ok,,0.9555555555555556,0.9866666666666667,0.19786518131846217,0.18010464961969594,0.06772953399492365,0.4210893649817732,105,catboost,0.44222566398049185,False,,
iris,catboost,gbdt,missingness_shift,0.1,4179371547,test_only,True,low,True,ok,,0.9333333333333333,0.9822222222222222,0.23891123418156293,0.21746637703388907,0.09300793885584897,0.39993627689644123,105,catboost,0.44222566398049185,True,utility_gap,
iris,catboost,gbdt,missingness_shift,0.2,1397618272,test_only,True,low,True,ok,,0.9333333333333333,0.9822222222222222,0.22606262714627468,0.20577107090285615,0.07221637824411686,0.40760318085809755,105,catboost,0.44222566398049185,True,utility_gap,
iris,catboost,gbdt,missingness_shift,0.3,834216531,test_only,True,low,True,ok,,0.8222222222222222,0.9296296296296296,0.7327368961590343,0.6669658656807486,0.1625190735450069,0.21611012929047765,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,catboost,gbdt,missingness_shift,0.4,1179571679,test_only,True,low,True,ok,,0.8444444444444444,0.8999999999999999,0.7729609136198584,0.7035793442261136,0.13479349612750016,0.2036341641733325,105,catboost,0.44222566398049185,True,utility_gap;ece,
iris,hist_gbdt,gbdt,missingness_shift,0.0,3491895282,test_only,True,low,True,ok,,0.9555555555555556,0.9970370370370372,0.3585283214778947,0.326346542065857,0.04406680404287122,0.385578972867965,105,catboost,0.44222566398049185,True,utility_gap,
iris,hist_gbdt,gbdt,missingness_shift,0.05,1552852001,test_only,True,low,True,ok,,0.9333333333333333,0.9822222222222222,0.579781672201317,0.5277400209169413,0.07085822075693288,0.3112841273513088,105,catboost,0.44222566398049185,True,utility_gap,
iris,hist_gbdt,gbdt,missingness_shift,0.1,4179371547,test_only,True,low,True,ok,,0.8666666666666667,0.9777777777777777,1.048813397771315,0.9546710960632273,0.13722777785300833,0.15837533783265237,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,hist_gbdt,gbdt,missingness_shift,0.2,1397618272,test_only,True,low,True,ok,,0.8444444444444444,0.945925925925926,1.3525852201844868,1.2311761247676176,0.15610252691825,0.05716739792680543,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,hist_gbdt,gbdt,missingness_shift,0.3,834216531,test_only,True,low,True,ok,,0.8222222222222222,0.8985185185185185,1.7766170102986036,1.617146493466285,0.18273048379857051,-0.0838752299847848,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,hist_gbdt,gbdt,missingness_shift,0.4,1179571679,test_only,True,low,True,ok,,0.7555555555555555,0.9155555555555557,1.9183789293355205,1.7461837530155844,0.2425070825206531,-0.1385787646310281,105,catboost,0.44222566398049185,True,utility_gap;ece;nll,
iris,logreg,linear,missingness_shift,0.0,3491895282,test_only,True,low,True,ok,,0.9333333333333333,0.9962962962962963,0.14455370862153893,0.13157845594171078,0.1173281210345474,0.4257645427142809,105,catboost,0.44222566398049185,True,ece,
iris,logreg,linear,missingness_shift,0.05,1552852001,test_only,True,low,True,ok,,0.9111111111111111,0.9933333333333333,0.1713651999099996,0.1559833270368314,0.11911855457784781,0.4137146243067143,105,catboost,0.44222566398049185,True,ece,
