aure,robust_fraction,abs_utility_area,abs_ece_radius,abs_auc_radius,self_ref_radius,auc_retention,utility_drop,admitted,rho_grid,model,dataset_id
0.1,0.5,0.012334333608115283,0.1,0.1,0.1,0.979359278568456,0.1679702450824901,True,0.1,logreg,vehicle
0.2,0.6666666666666666,0.05704247953850992,0.2,0.1,0.1,0.9866155006601917,0.08575278861608861,True,0.2,logreg,vehicle
0.05,0.3333333333333333,0.0016540989117483733,0.2,0.1,0.1,0.9781423433745516,0.1285850094938505,True,0.05,logreg,vehicle
0.05,0.3333333333333333,0.008042399935375505,0.05,0.1,0.05,0.9756697846657143,0.08417738448366699,True,0.05,logreg,vehicle
0.0,0.16666666666666666,0.044041225958538176,0.0,0.1,0.05,0.9830463859195742,0.08187429322892259,True,0.0,logreg,vehicle
0.0,0.16666666666666666,0.0012306391636777807,0.0,0.2,0.05,0.9872570106683426,0.0748539276198171,True,0.0,logreg,vehicle
0.0,0.0,0.0,0.0,0.1,0.05,0.9680725296519042,0.3256723899605981,False,0.0,logreg,vowel
0.0,0.0,0.0,0.0,0.1,0.05,0.9649089338884526,0.3123146701036633,False,0.0,logreg,vowel
0.0,0.0,0.0,0.0,0.1,0.05,0.974776866326162,0.2754108992552015,False,0.0,logreg,vowel
0.0,0.0,0.0,0.0,0.1,0.0,0.9507411366241261,0.10177605328941149,False,0.0,logreg,vowel
0.0,0.0,0.0,0.0,0.05,0.05,0.9435609234219722,0.10462589767033781,False,0.0,logreg,vowel
0.0,0.0,0.0,0.0,0.1,0.05,0.9487256874580817,0.09231792841215473,False,0.0,logreg,vowel
0.0,0.0,0.0,0.05,0.0,0.05,0.9867439088807556,0.27726191355703966,False,0.0,logreg,wall-robot-navigation
0.0,0.0,0.0,0.05,0.0,0.05,0.9835882175541066,0.27640866426029886,False,0.0,logreg,wall-robot-navigation
0.0,0.0,0.0,0.05,0.0,0.05,0.9852866162729468,0.27504562057789317,False,0.0,logreg,wall-robot-navigation
0.0,0.0,0.0,0.1,0.0,0.05,0.9727317695743448,0.07049792295893711,False,0.0,logreg,wall-robot-navigation
0.0,0.0,0.0,0.1,0.0,0.05,0.9685896524358271,0.07141227794792793,False,0.0,logreg,wall-robot-navigation
0.0,0.0,0.0,0.1,0.0,0.05,0.9745474807989181,0.06602084388437783,False,0.0,logreg,wall-robot-navigation
